,TOTAL_SECONDS,SNIPPETS,THROUGH_PUT_ROWS,THROUGH_PUT_BYTES,Clusters
89597,2,1,1,84,1
89598,0,2,1,28,1
89599,1,1,1,88,1
89600,1,1,1,8,1
89601,0,1,1,16,1
89602,10,1,0,6,1
89603,36,1,0,3,1
89604,0,1,3907,109396,1
89605,0,2,1,24,1
89606,35,1,0,3,1
89607,0,1,1,16,1
89608,0,1,1,8,1
89609,0,1,1,16,1
89610,0,1,1,8,1
89611,0,4,1,12,1
89612,0,2,1,16,1
89613,1,1,1,8,1
89614,8,5,0,0,1
89615,13,2,0,1,1
89616,0,1,0,0,1
89617,6,1,0,2,1
89618,5,1,0,11,1
89619,0,1,1,16,1
89620,2,1,0,10,1
89621,0,1,1,12,1
89622,38,1,0,2,1
89623,2,2,0,16,1
89624,76,7,136736,7068861,3
89625,0,1,1,12,1
89626,1,1,1,8,1
89627,3,1,0,2,1
89628,1,1,1,88,1
89629,3,1,0,5,1
89630,476,1,0,0,1
89631,0,3,1,12,1
89632,0,1,1,8,1
89633,0,7,0,0,1
89634,0,1,1,12,1
89635,1,5,0,0,1
89636,0,1,1,20,1
89637,0,4,1,12,1
89638,0,1,1,20,1
89639,1,4,1,12,1
89640,0,1,2893,57860,1
89641,21,13,0,51,4
89642,1,1,1,88,1
89643,0,2,25,600,1
89644,1,1,32266,1220072,1
89645,0,1,1,8,1
89646,466,1,0,0,1
89647,7,2,0,5,1
89648,0,2,1,28,1
89649,0,1,1,24,1
89650,1,1,0,0,1
89651,6,1,0,2,1
89652,0,1,1,8,1
89653,1,1,2,112,1
89654,1,2,0,0,1
89655,0,1,1,12,1
89656,0,1,1,20,1
89657,16,3,22703,7228749,1
89658,1,2,1,24,1
89659,4,1,0,5,1
89660,0,4,0,0,1
89661,0,1,1,20,1
89662,1,1,2,64,1
89663,647,14,0,15,4
89664,1,1,2,104,1
89665,0,2,1,28,1
89666,0,1,1,12,1
89667,0,1,1,8,1
89668,2,1,117,28344,1
89669,11,1,0,5,1
89670,1,1,2,112,1
89671,2,1,0,44,1
89672,0,1,0,0,1
89673,15,1,0,4,1
89674,84,1,0,2,1
89675,1,4,1,12,1
89676,41,1,0,3,1
89677,0,1,1,16,1
89678,0,2,1,44,1
89679,0,1,0,0,1
89680,1,1,1,16,1
89681,1,1,1,8,1
89682,0,1,1,16,1
89683,0,1,1,12,1
89684,0,1,1,12,1
89685,0,1,145,2900,1
89686,2,1,0,10,1
89687,0,1,1,12,1
89688,3,2,0,9,1
89689,1,2,1,24,1
89690,0,3,1,12,1
89691,9,1,0,6,1
89692,0,1,1,4,1
89693,1,4,1,12,1
89694,1,1,30000,7256212,1
89695,0,1,1,8,1
89696,152,1,0,1,1
89697,0,1,2144,42880,1
89698,2,1,0,4,1
89699,0,1,1,12,1
89700,6,1,0,54,1
89701,4,1,0,60,1
89702,0,1,1,12,1
89703,0,1,2,112,1
89704,0,1,435,8700,1
89705,11,1,0,14,1
89706,7,1,0,8,1
89707,2,1,0,10,1
89708,1,1,2,96,1
89709,0,1,1,16,1
89710,0,1,1,12,1
89711,0,1,1,16,1
89712,2,2,0,14,1
89713,0,1,1,88,1
89714,44,1,0,1,1
89715,3,2,0,8,1
89716,2,1,1,56,1
89717,0,1,9,308,1
89718,0,1,1,8,1
89719,16,1,0,14,1
89720,73,1,446714,38164100,3
89721,2,4,0,0,1
89722,0,1,1,16,1
89723,2,1,1,36,1
89724,2,4,0,6,1
89725,11,1,0,9,1
89726,0,1,1,8,1
89727,0,1,2750,55000,1
89728,1,1,1,16,1
89729,468,3,37792,9711753,3
89730,0,1,1,16,1
89731,10,1,0,9,1
89732,0,1,1,8,1
89733,0,1,1,16,1
89734,0,1,1,8,1
89735,1,1,1,8,1
89736,0,1,1,12,1
89737,18,2,0,1,1
89738,53,1,0,1,1
89739,0,1,0,0,1
89740,2,1,0,6,1
89741,1,1,1,8,1
89742,0,1,2,112,1
89743,0,1,2,112,1
89744,0,2,1,24,1
89745,0,2,1,24,1
89746,0,1,1,84,1
89747,5,2,0,8,1
89748,11,1,0,8,1
89749,3,2,0,8,1
89750,41,2,0,0,1
89751,0,1,1,8,1
89752,0,1,2,104,1
89753,0,2,34803,4826852,1
89754,0,1,1,8,1
89755,3,3,179341,9565424,3
89756,0,1,1,8,1
89757,4,3,0,19,1
89758,0,1,1,20,1
89759,0,2,1,24,1
89760,0,1,1,12,1
89761,0,1,1,20,1
89762,0,2,1,28,1
89763,0,1,0,0,1
89764,0,1,1,16,1
89765,0,1,2143,42860,1
89766,0,2,1,24,1
89767,1,1,1,8,1
89768,0,1,0,0,1
89769,0,1,1,12,1
89770,23,1,0,4,1
89771,0,1,2,64,1
89772,0,1,1,20,1
89773,101,1,0,3,1
89774,1,1,546,10920,1
89775,1,2,1,24,1
89776,2,2,0,12,1
89777,0,1,1,28,1
89778,0,1,1,16,1
89779,0,1,1,20,1
89780,0,1,1,88,1
89781,0,1,1,8,1
89782,0,4,0,0,1
89783,0,1,1,16,1
89784,0,1,1,28,1
89785,1,4,1,12,1
89786,1,2,1,28,1
89787,5,1,0,1,1
89788,0,1,1,20,1
89789,0,1,1,12,1
89790,1,1,1,28,1
89791,1,1,2,160,1
89792,0,1,1,12,1
89793,1,4,1,12,1
89794,1,4,1,12,1
89795,0,1,2,112,1
89796,0,2,1,24,1
89797,0,1,0,0,1
89798,0,1,2,96,1
89799,1,1,20564,7444536,1
89800,0,1,2,112,1
89801,82,1,0,1,1
89802,0,1,1,8,1
89803,0,1,1,88,1
89804,16,3,22703,7228749,1
89805,2,1,0,8,1
89806,0,1,1,88,1
89807,0,1,1,16,1
89808,5,2,0,4,1
89809,35,1,0,2,1
89810,0,1,1,12,1
89811,0,2,0,0,1
89812,0,2,2840,5827680,1
89813,0,1,1,8,1
89814,100,1,0,1,1
89815,4,2,0,7,1
89816,1,1,1,8,1
89817,0,1,3972,111216,1
89818,0,1,1,12,1
89819,0,1,1,20,1
89820,0,1,1,16,1
89821,1,1,3650,87600,1
89822,128,1,0,0,1
89823,0,1,1,20,1
89824,1,1,2,184,1
89825,3,2,0,8,1
89826,0,2,1,32,1
89827,1,2,1,16,1
89828,85,1,0,1,1
89829,1,1,1,20,1
89830,1,2,40749,9068828,3
89831,10,1,0,5,1
89832,50,1,0,2,1
89833,10,1,0,16,1
89834,18,1,0,8,1
89835,16,1,0,4,1
89836,0,2,0,0,1
89837,2,2,0,14,1
89838,1,1,1,16,1
89839,1,2,1,24,1
89840,0,1,1,20,1
89841,0,1,1,28,1
89842,0,1,2884,69216,1
89843,12,2,644,1322343,1
89844,0,1,1,28,1
89845,0,1,1,8,1
89846,0,2,1,28,1
89847,0,1,1,12,1
89848,0,1,1,8,1
89849,1,1,1,12,1
89850,0,1,1,8,1
89851,0,1,1,12,1
89852,0,1,2,112,1
89853,2,1,0,6,1
89854,2,1,0,4,1
89855,0,1,1,16,1
89856,0,1,1,8,1
89857,4,2,0,6,1
89858,0,2,1,28,1
89859,30,1,0,0,1
89860,0,1,0,0,1
89861,5,8,809,127860,1
89862,1,1,3921,78420,1
89863,0,1,1,16,1
89864,2,1,0,4,1
89865,0,1,3995,79900,1
89866,0,1,1,20,1
89867,6,4,0,2,1
89868,246,1,0,1,1
89869,0,3,1,12,1
89870,1,1,2,248,1
89871,0,1,1,16,1
89872,26,3,98993,31336754,3
89873,0,1,1,8,1
89874,0,1,1,8,1
89875,163,1,0,4,1
89876,0,1,1,12,1
89877,1,5,0,0,1
89878,1,1,3097,49552,1
89879,2,4,0,6,1
89880,11,1,0,8,1
89881,4,3,63570,7613142,1
89882,0,2,1,24,1
89883,1,1,1,12,1
89884,1,1,2953,59060,1
89885,0,4,0,0,1
89886,4,1,0,34,1
89887,18,3,72251,33219751,3
89888,0,1,1,8,1
89889,1,1,829,16580,1
89890,0,1,1,12,1
89891,0,3,1,12,1
89892,0,1,1,8,1
89893,0,1,1,12,1
89894,1,1,2,88,1
89895,2,1,0,8,1
89896,0,1,1,4,1
89897,4,4,0,3,1
89898,1,1,1,8,1
89899,0,1,1,4,1
89900,1,1,2,96,1
89901,1,1,1,84,1
89902,2,2,0,8,1
89903,220,1,45524,13522269,3
89904,3,1,0,58,1
89905,0,1,1,16,1
89906,2,4,0,6,1
89907,0,2,1,36,1
89908,2,4,0,6,1
89909,0,2,1,24,1
89910,39,5,1009,84814,1
89911,0,1,1,20,1
89912,1144,1,0,0,1
89913,0,1,1,28,1
89914,0,1,1,12,1
89915,0,1,1,12,1
89916,1,1,1,20,1
89917,0,2,1,28,1
89918,259,19,86863,6949088,4
89919,1,2,1,24,1
89920,4,1,0,7,1
89921,519,1,0,0,1
89922,0,1,1,12,1
89923,0,2,1,28,1
89924,6,1,0,2,1
89925,0,1,1,12,1
89926,1,1,2,376,1
89927,0,1,1,12,1
89928,1,1,1,8,1
89929,0,1,0,0,1
89930,0,1,1,16,1
89931,0,1,1,16,1
89932,3,1,0,42,1
89933,0,1,92,1840,1
89934,0,1,1,20,1
89935,0,1,1,24,1
89936,0,2,1,36,1
89937,1,2,0,0,1
89938,2,1,1,48,1
89939,1,1,1,20,1
89940,0,2,1,24,1
89941,0,1,3999,79980,1
89942,0,1,687,13740,1
89943,0,1,0,0,1
89944,1,1,1,16,1
89945,0,1,0,0,1
89946,3,1,0,29,1
89947,1,1,1,8,1
89948,10,1,0,2,1
89949,1,1,1,20,1
89950,0,1,1,16,1
89951,0,1,1,88,1
89952,0,1,0,0,1
89953,17,1,0,0,1
89954,0,1,1,12,1
89955,0,1,1,16,1
89956,3,1,90,1806,1
89957,1,1,0,0,1
89958,1,4,1,12,1
89959,1,1,0,0,1
89960,0,1,1,8,1
89961,0,1,1,12,1
89962,0,1,3971,79420,1
89963,2,3,0,6,1
89964,1,1,1,20,1
89965,0,1,2711,54220,1
89966,0,1,1,16,1
89967,0,1,1,28,1
89968,1,1,6037,884732,1
89969,78,1,0,3,1
89970,1,1,119,2380,1
89971,0,1,1,8,1
89972,0,1,1,88,1
89973,1,4,1,12,1
89974,5,1,0,12,1
89975,18,1,0,4,1
89976,1,2,2354,503412,1
89977,11,1,0,5,1
89978,0,1,1,12,1
89979,0,1,1,12,1
89980,0,1,1,20,1
89981,0,2,1,28,1
89982,1,1,3162,50592,1
89983,0,1,2,104,1
89984,1,4,1,12,1
89985,1,1,1,8,1
89986,0,1,1,12,1
89987,0,1,1,8,1
89988,22,41,0,0,4
89989,0,1,1,12,1
89990,0,1,1,12,1
89991,1,4,1,12,1
89992,1,1,2,168,1
89993,3,1,0,4,1
89994,1,1,1,16,1
89995,0,1,2,104,1
89996,1,1,2,64,1
89997,0,1,1,84,1
89998,2,2,0,14,1
89999,142,1,0,0,1
90000,4,4,0,3,1
90001,1,1,1,8,1
90002,0,1,1,12,1
90003,1,1,0,0,1
90004,1,1,1,88,1
90005,1,2,0,0,1
90006,0,1,0,0,1
90007,0,1,1,12,1
90008,0,4,1,12,1
90009,1,1,2874,57480,1
90010,0,2,1,24,1
90011,1,1,2,584,1
90012,0,1,1,8,1
90013,0,1,2,216,1
90014,0,1,1,12,1
90015,1,2,1,32,1
90016,1,1,1,16,1
90017,0,2,1,32,1
90018,1,1,1,12,1
90019,39,1,0,2,1
90020,0,1,1,8,1
90021,3,2,0,8,1
90022,0,1,1,8,1
90023,5,2,0,5,1
90024,0,1,1,8,1
90025,1,1,1,8,1
90026,1,1,1,12,1
90027,0,1,0,0,1
90028,1,1,2,112,1
90029,0,2,1,20,1
90030,5,1,0,2,1
90031,0,1,1,20,1
90032,1,1,1,20,1
90033,0,1,2,680,1
90034,0,1,1,12,1
90035,0,1,2953,59060,1
90036,0,2,1,28,1
90037,5,1,0,3,1
90038,0,2,1,28,1
90039,0,1,145,4060,1
90040,2,1,1,56,1
90041,0,1,1,16,1
90042,0,1,1,16,1
90043,14,1,0,0,1
90044,26,1,0,0,1
90045,0,2,1,32,1
90046,0,1,1,88,1
90047,1,1,1,12,1
90048,1,1,0,0,1
90049,0,1,1,20,1
90050,1,1,1,8,1
90051,1,1,1,84,1
90052,3,1,0,29,1
90053,0,1,1,8,1
90054,1,1,3522,56352,1
90055,1,2,1,24,1
90056,1,1,3931,110068,1
90057,1,1,1,12,1
90058,0,1,1,8,1
90059,1,1,0,0,1
90060,0,2,1,32,1
90061,0,1,1,88,1
90062,0,1,1,20,1
90063,1,2,1,32,1
90064,0,1,1765,35300,1
90065,2,2,0,0,1
90066,0,1,1,28,1
90067,6,2,0,4,1
90068,3,1,0,21,1
90069,12,1,0,0,1
90070,0,1,3973,79460,1
90071,1,4,1,12,1
90072,0,2,0,0,1
90073,0,1,3285,52560,1
90074,0,1,1,8,1
90075,0,1,0,0,1
90076,0,1,1,88,1
90077,59,1,0,6,1
90078,0,1,713,14260,1
90079,83,1,0,1,1
90080,6,1,0,18,1
90081,0,1,1,28,1
90082,29,1,0,3,1
90083,0,1,1,16,1
90084,1,1,2171,43420,1
90085,0,2,1,32,1
90086,2,4,0,6,1
90087,0,1,2589,51780,1
90088,0,1,2326,46520,1
90089,1,1,1,8,1
90090,78,1,0,4,1
90091,19,1,0,0,1
90092,7,2,0,3,1
90093,1,12,1384,426264,4
90094,2,1,1,56,1
90095,245,6,0,0,1
90096,2,1,0,0,1
90097,1,1,1,16,1
90098,1,1,2,64,1
90099,0,1,1,12,1
90100,0,1,1,12,1
90101,3,1,0,4,1
90102,0,1,1,16,1
90103,1,1,2,80,1
90104,0,1,1,4,1
90105,6,5,0,0,1
90106,3,4,0,4,1
90107,0,1,1,8,1
90108,0,1,1,12,1
90109,0,1,1,12,1
90110,0,1,0,0,1
90111,4,5,1184,239237,1
90112,0,1,0,0,1
90113,0,1,1,8,1
90114,0,1,1,88,1
90115,1144,1,0,3,1
90116,1,1,1,12,1
90117,2,4,0,6,1
90118,0,1,1,8,1
90119,0,1,1,88,1
90120,0,1,1,12,1
90121,1,1,1,12,1
90122,1,1,1,16,1
90123,0,2,1,28,1
90124,1,1,1,8,1
90125,1,4,1,12,1
90126,1,1,1817,36340,1
90127,1,4,1,12,1
90128,0,3,1,12,1
90129,57,1,0,2,1
90130,1,1,1,84,1
90131,1,1,1,16,1
90132,1,1,0,0,1
90133,0,1,1,88,1
90134,0,1,1,8,1
90135,3,1,0,2,1
90136,13,6,43957,6602047,1
90137,1,1,1,8,1
90138,0,1,793,15860,1
90139,0,1,1,16,1
90140,0,2,1,28,1
90141,3,1,0,2,1
90142,0,1,1,16,1
90143,0,2,1,36,1
90144,0,1,2142,42840,1
90145,1,1,1,20,1
90146,34,1,0,3,1
90147,1,4,1,12,1
90148,1,1,2,64,1
90149,3,11,0,0,1
90150,0,2,1,24,1
90151,0,1,1,88,1
90152,4,5,0,0,1
90153,0,1,1,24,1
90154,1,1,1,88,1
90155,6,8,2,338,1
90156,0,1,1,88,1
90157,1,1,1,8,1
90158,0,1,2827,56540,1
90159,9,4,0,1,1
90160,35,1,0,3,1
90161,0,1,3997,79940,1
90162,0,1,1,88,1
90163,0,4,1,12,1
90164,0,1,1,8,1
90165,92,2,0,0,1
90166,1,2,102,1888,1
90167,48,1,0,2,1
90168,0,1,1,16,1
90169,0,4,1,12,1
90170,11,1,0,5,1
90171,0,1,0,0,1
90172,0,1,1,8,1
90173,0,1,1,12,1
90174,1,1,1,12,1
90175,0,1,2,56,1
90176,1,1,605,12100,1
90177,0,2,1,28,1
90178,1,1,2,128,1
90179,0,1,0,0,1
90180,790,1,0,0,1
90181,1,1,1,88,1
90182,1,1,1,84,1
90183,0,1,1,16,1
90184,0,2,1,28,1
90185,0,1,1,88,1
90186,1,1,1,8,1
90187,16,1,0,1,1
90188,115,1,0,0,1
90189,1,1,1,8,1
90190,0,1,1,20,1
90191,67,1,0,2,1
90192,3,5,744,187084,1
90193,0,4,1,12,1
90194,6,2,0,4,1
90195,0,1,1,12,1
90196,38,35,158,32756,4
90197,1,2,1,28,1
90198,2,4,0,6,1
90199,3,1,0,29,1
90200,0,1,1,12,1
90201,3,6,0,0,1
90202,0,1,0,0,1
90203,8,1,0,0,1
90204,1,1,1,8,1
90205,124,1,0,3,1
90206,6,1,1,122,1
90207,1,1,2,56,1
90208,0,1,1,20,1
90209,801,1,0,0,1
90210,0,1,2,104,1
90211,18,2,15041,6523142,1
90212,1,1,1,88,1
90213,4,4,0,3,1
90214,0,1,1,12,1
90215,0,2,1,24,1
90216,0,1,1,8,1
90217,1,1,1,12,1
90218,0,1,0,0,1
90219,6,1,0,0,1
90220,10,1,0,6,1
90221,0,1,1,8,1
90222,1,1,1,16,1
90223,0,2,1,24,1
90224,0,1,1,8,1
90225,0,1,1,16,1
90226,2,5,0,0,1
90227,29,1,0,0,1
90228,0,1,1,20,1
90229,0,1,1,20,1
90230,1,1,2,80,1
90231,0,3,1,20,1
90232,2,1,0,0,1
90233,1,1,2,56,1
90234,0,1,1,20,1
90235,0,1,1,8,1
90236,0,1,1,8,1
90237,2,2,0,8,1
90238,1,1,1,16,1
90239,1,2,1,32,1
90240,0,1,0,0,1
90241,11,10,259,75347,1
90242,0,1,1,16,1
90243,1,2,1,24,1
90244,0,1,1,12,1
90245,18,1,0,6,1
90246,0,1,2,112,1
90247,1,1,1,8,1
90248,0,2,1,36,1
90249,1,2,0,0,1
90250,1,1,2,112,1
90251,1,5,0,0,1
90252,0,1,1,12,1
90253,0,1,1,8,1
90254,0,1,1,28,1
90255,0,1,2,112,1
90256,2,1,1,56,1
90257,0,1,1,8,1
90258,0,1,1,12,1
90259,0,2,1,28,1
90260,0,1,0,0,1
90261,18,1,0,6,1
90262,0,1,1,12,1
90263,1,1,58,916,1
90264,4,1,0,2,1
90265,0,1,2,64,1
90266,0,1,1,16,1
90267,0,1,1,28,1
90268,0,1,1,16,1
90269,79,1,0,1,1
90270,0,1,1,8,1
90271,0,1,829,16580,1
90272,0,1,2949,58980,1
90273,2,1,0,6,1
90274,0,1,1,12,1
90275,13,1,0,1,1
90276,0,1,2,120,1
90277,1,2,1,28,1
90278,0,1,2151,43020,1
90279,1,1,3589,100492,1
90280,1,1,1,16,1
90281,1,1,1,16,1
90282,2,4,0,6,1
90283,9,2,0,2,1
90284,0,1,1,8,1
90285,1,1,1,8,1
90286,2,1,0,0,1
90287,1,4,1,12,1
90288,3,1,0,5,1
90289,2,1,0,8,1
90290,9,2,0,3,1
90291,0,1,145,2900,1
90292,3,4,0,4,1
90293,0,1,1,16,1
90294,0,1,1,20,1
90295,0,1,2692,53840,1
90296,0,1,1,8,1
90297,1,2,1,24,1
90298,3,4,0,4,1
90299,0,1,0,0,1
90300,11,1,0,5,1
90301,0,1,2,104,1
90302,181,1,0,0,1
90303,1,1,1,8,1
90304,0,1,1,16,1
90305,0,1,1,28,1
90306,0,1,1,88,1
90307,0,1,1,84,1
90308,0,1,1,88,1
90309,3,5,0,12,1
90310,0,1,3973,79460,1
90311,0,1,1,8,1
90312,0,1,1,176,1
90313,0,1,1,20,1
90314,1,1,1,20,1
90315,0,1,1,12,1
90316,0,1,1,12,1
90317,35,1,0,1,1
90318,0,1,541,10820,1
90319,9,1,0,9,1
90320,2,4,0,0,1
90321,21,1,0,11,1
90322,0,1,3974,79480,1
90323,0,1,1,8,1
90324,1,1,1,20,1
90325,0,2,1,24,1
90326,10,1,0,6,1
90327,0,1,1,12,1
90328,49,1,656709,10507346,3
90329,43,1,0,2,1
90330,1009,1,0,0,1
90331,1,1,1,8,1
90332,33,3,0,0,1
90333,1,4,1,12,1
90334,0,2,1,24,1
90335,0,1,1,12,1
90336,0,1,1,12,1
90337,0,1,1,12,1
90338,6,1,502,10050,1
90339,0,1,1,12,1
90340,0,1,0,0,1
90341,0,2,1,24,1
90342,1,1,2235,44700,1
90343,0,1,0,0,1
90344,32,1,0,4,1
90345,1139,1,0,0,1
90346,0,1,2230,44600,1
90347,0,1,1,12,1
90348,0,1,1,8,1
90349,1,1,1,12,1
90350,0,1,1,4,1
90351,1,2,25,700,1
90352,0,1,1,16,1
90353,0,1,1,20,1
90354,11,1,0,0,1
90355,120,1,0,0,1
90356,1,1,1,8,1
90357,1,1,1,16,1
90358,1,1,2,80,1
90359,0,4,0,0,1
90360,7,2,0,4,1
90361,0,1,1,12,1
90362,0,3,1,16,1
90363,0,1,1,4,1
90364,2,1,0,10,1
90365,1,1,2,104,1
90366,105,1,0,1,1
90367,0,1,2,112,1
90368,0,1,1,16,1
90369,39,1,0,3,1
90370,0,2,1,24,1
90371,0,1,1,16,1
90372,130,1,0,2,1
90373,1,1,1,16,1
90374,6,1,0,2,1
90375,1,1,1,12,1
90376,2,1,2,184,1
90377,38,2,0,0,1
90378,0,1,1,16,1
90379,0,1,1,16,1
90380,33,1,0,3,1
90381,4,2,0,8,1
90382,32,1,0,3,1
90383,0,1,1,88,1
90384,0,2,1,24,1
90385,3,4,0,16,1
90386,0,1,2,96,1
90387,0,1,1,88,1
90388,2,4,0,6,1
90389,0,2,1,24,1
90390,0,1,1,8,1
90391,0,1,2,48,1
90392,0,1,1,12,1
90393,1,2,1,24,1
90394,0,2,1,32,1
90395,1,1,531,10620,1
90396,2,1,0,8,1
90397,0,1,1,16,1
90398,0,1,1,16,1
90399,2,1,0,4,1
90400,0,1,1,88,1
90401,12,1,0,0,1
90402,0,1,1,20,1
90403,1,1,2,320,1
90404,0,1,3899,77980,1
90405,0,1,1,12,1
90406,4,2,0,7,1
90407,0,1,1,8,1
90408,3,4,0,4,1
90409,0,2,1,44,1
90410,0,1,1,84,1
90411,0,1,0,0,1
90412,6,9,0,28,1
90413,0,1,1,20,1
90414,0,1,3971,79420,1
90415,1,1,1,12,1
90416,0,1,0,0,1
90417,1,1,1,12,1
90418,0,1,1,88,1
90419,4,2,0,4,1
90420,7,12,0,0,4
90421,3,1,0,58,1
90422,3,4,0,4,1
90423,0,1,1,20,1
90424,0,1,1,12,1
90425,2,2,0,12,1
90426,16,7,1,21,1
90427,0,1,1,8,1
90428,1,1,1,20,1
90429,1,3,1,12,1
90430,1,1,42,6260,1
90431,1,1,3168,76032,1
90432,1,1,1,20,1
90433,1,1,485,19028,1
90434,2,1,1,264,1
90435,0,1,0,0,1
90436,0,3,1,12,1
90437,11,1,0,5,1
90438,0,1,1,8,1
90439,2,1,1,64,1
90440,0,1,1,8,1
90441,0,1,1,16,1
90442,5,1,0,17,1
90443,0,1,436,8720,1
90444,0,1,0,0,1
90445,0,1,3972,79440,1
90446,11,1,0,7,1
90447,0,1,2,112,1
90448,2,2,1065,85200,1
90449,0,2,1,28,1
90450,0,1,3973,79460,1
90451,0,1,2,64,1
90452,0,1,0,0,1
90453,1,2,1,24,1
90454,0,1,1,20,1
90455,6,2,0,4,1
90456,0,1,1,8,1
90457,1,1,1,8,1
90458,0,1,1,20,1
90459,0,1,1,12,1
90460,1,1,1,12,1
90461,2,3,76,3908,1
90462,3,1,0,4,1
90463,1,1,1,8,1
90464,0,1,2,64,1
90465,0,1,1,8,1
90466,1,2,1,24,1
90467,134,1,0,2,1
90468,231,1,0,1,1
90469,0,1,1,12,1
90470,0,1,1,8,1
90471,0,1,1,16,1
90472,1,1,3953,79060,1
90473,1,1,1,16,1
90474,0,1,0,0,1
90475,2,10,8421,2528790,1
90476,0,1,0,0,1
90477,0,1,2,112,1
90478,1,1,1,8,1
90479,3351,1,0,0,5
90480,0,1,1,8,1
90481,1,1,1,8,1
90482,0,1,0,0,1
90483,1,1,17875,1625584,1
90484,0,1,1,8,1
90485,0,1,485,19028,1
90486,0,2,1,28,1
90487,0,1,2051,41020,1
90488,1,1,1,12,1
90489,1,1,1,8,1
90490,3,2,0,8,1
90491,2,2,0,12,1
90492,0,1,3591,71820,1
90493,1,1,1,20,1
90494,0,1,1,8,1
90495,1,1,1,12,1
90496,0,1,1,8,1
90497,1,1,1,8,1
90498,0,1,1,16,1
90499,0,1,1,12,1
90500,0,1,1,12,1
90501,5,1,0,30,1
90502,1,1,1,20,1
90503,1,1,1,8,1
90504,1,1,1,28,1
90505,0,1,1,20,1
90506,1,1,2,112,1
90507,0,1,1,16,1
90508,0,2,1,24,1
90509,1,2,1,24,1
90510,0,1,1,8,1
90511,134,1,0,2,1
90512,0,1,1,8,1
90513,2,1,0,8,1
90514,0,1,3898,77960,1
90515,0,1,1,8,1
90516,0,1,1,8,1
90517,30,1,0,0,1
90518,0,1,1,28,1
90519,0,1,3971,79420,1
90520,4,1,885,21252,1
90521,1,1,1,16,1
90522,5,3,718,140153,1
90523,0,1,1,8,1
90524,87,1,0,0,1
90525,22,2,0,1,1
90526,0,1,1,8,1
90527,1,1,0,0,1
90528,0,1,1,8,1
90529,1,1,1,16,1
90530,2,1,0,44,1
90531,1,4,1,12,1
90532,0,4,0,0,1
90533,11,1,0,14,1
90534,3,1,0,4,1
90535,0,1,1,12,1
90536,29,1,0,3,1
90537,1,2,1,24,1
90538,0,1,1,16,1
90539,1,1,0,0,1
90540,0,1,1,20,1
90541,0,1,1,12,1
90542,0,1,1,8,1
90543,0,1,1,16,1
90544,0,1,2,80,1
90545,0,1,2,112,1
90546,1,2,0,0,1
90547,0,1,3975,79500,1
90548,0,2,1,24,1
90549,4,4,0,3,1
90550,92,109,442,67216,4
90551,0,1,1,16,1
90552,0,1,1,88,1
90553,2,2,0,14,1
90554,1,1,1,8,1
90555,0,1,1,8,1
90556,0,1,3907,109396,1
90557,0,1,1230,152520,1
90558,1,1,1,20,1
90559,1,1,1,12,1
90560,232,1,0,0,1
90561,26,1,0,4,1
90562,1,1,1,24,1
90563,0,2,1,28,1
90564,19,1,0,0,1
90565,0,1,1,20,1
90566,0,1,1,88,1
90567,1,2,1,16,1
90568,1,1,6,2124,1
90569,0,1,1,12,1
90570,0,1,485,19028,1
90571,0,1,1,20,1
90572,1,1,6,2060,1
90573,1,1,1,84,1
90574,121,2,0,0,1
90575,0,1,1,16,1
90576,0,1,1,8,1
90577,0,1,1,88,1
90578,2,1,0,6,1
90579,0,1,2,112,1
90580,2,1,0,4,1
90581,1,1,1,8,1
90582,0,1,1,8,1
90583,43,1,0,1,1
90584,1,1,1,8,1
90585,0,1,1,16,1
90586,0,2,0,0,1
90587,1,1,1,8,1
90588,0,1,0,0,1
90589,0,1,1,12,1
90590,0,1,1,12,1
90591,2,2,0,0,1
90592,1,2,1,24,1
90593,1,1,1,8,1
90594,0,1,1,12,1
90595,1,2,1,24,1
90596,1,1,0,0,1
90597,1,1,2,112,1
90598,1,4,1,12,1
90599,0,1,1,8,1
90600,0,1,1,16,1
90601,0,1,0,0,1
90602,1,1,2,104,1
90603,0,1,1,16,1
90604,0,1,1,16,1
90605,0,2,0,0,1
90606,7,2,0,4,1
90607,0,1,1,20,1
90608,1,1,3743,74860,1
90609,1,1,1,8,1
90610,1,1,1,8,1
90611,0,1,1,4,1
90612,0,2,1,24,1
90613,1,1,1,8,1
90614,0,1,1,20,1
90615,0,1,0,0,1
90616,0,1,1,8,1
90617,0,1,1,16,1
90618,12,2,55431,11581386,3
90619,0,1,1,12,1
90620,4,1,0,24,1
90621,1,1,0,0,1
90622,2,1,13,276,1
90623,1,1,3926,78520,1
90624,1,1,1,12,1
90625,1,1,2,112,1
90626,1,1,1,8,1
90627,223,1,0,0,1
90628,0,1,1,16,1
90629,1,1,1,8,1
90630,0,1,3541,56656,1
90631,7,1,0,106,1
90632,0,1,1,12,1
90633,0,1,0,0,1
90634,1,1,1,8,1
90635,0,1,0,0,1
90636,0,1,1,88,1
90637,1,1,0,0,1
90638,0,1,1,8,1
90639,0,1,1,16,1
90640,25,1,0,2,1
90641,11,2,0,2,1
90642,1,1,2447,48940,1
90643,0,1,1,8,1
90644,0,1,1,12,1
90645,0,2,1,36,1
90646,0,1,1,88,1
90647,1,1,2,392,1
90648,1,1,2235,44700,1
90649,0,1,1,12,1
90650,3,1,59633,17052369,3
